Unnamed: 0,性別,年齡,表情,Unnamed: 4,productName,productURL,tempTcode,time(s)
,0,2,5,,Segway 電動滑板車(F25),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=10101850&recomd_id=hotSale&cid=recitri&oid=BfG&mdiv=&ctype=B,10,85
,1,2,6,,SOTO 穩壓輕便型蜘蛛爐 ST-340 附收納袋(大火口3.3kW 露營瓦斯迷你爐),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=10642877&str_category_code=1601900616&mdiv=1601900000-bt_2_106_04-bt_2_106_04_e1&ctype=B&sourcePageType=4,10,46
,1,2,6,,SOTO L型填充式掌中點火器 ST-486AG_軍綠/ST-486CT_狼棕,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=8670117&cid=recitri&oid=BfG&mdiv=goodsDetail_momoshop-av-&ctype=B&recomd_id=rgc-xp90_original_1699920368_3292933,10,111
,1,2,6,,SOTO 伸縮防風點火器 ST-480C,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=8805180&recomd_id=hotSale&cid=recitri&oid=BfG&mdiv=&ctype=B,10,35
,1,2,2,,SOTO 伸縮點火器 ST-407LV(點火器),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=4390721&recomd_id=hotSale&cid=recitri&oid=BfG&mdiv=&ctype=B,10,98
,1,2,3,,OKUMA SALINA 剎那 海水專用紡車捲線器SA8000A(岸拋/船拋/鐵板釣法適用),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=10845673&str_category_code=1602400017&mdiv=1602400000-bt_2_106_01-bt_2_106_01_e1&ctype=B&sourcePageType=4,10,53
,1,3,5,,OKUMA SALINA 剎那 海水專用紡車捲線器SA6000HA(岸拋/船拋/鐵板釣法適用),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=10845672&cid=recitri&oid=BfG&mdiv=goodsDetail_momoshop-av-&ctype=B&recomd_id=rgc-0334_original_1699920437_22340351,10,106
,1,3,6,,SHIMANO MIRAVEL 2500/C3000 紡車捲線器,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=10892266&recomd_id=hotSale&cid=recitri&oid=BfG&mdiv=&ctype=B,10,55
,1,3,4,,SHIMANO ULTEGRA 2500/C3000 系列紡車捲線器,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=8826954&cid=recitri&oid=BfG&mdiv=goodsDetail_momoshop-av-&ctype=B&recomd_id=rgc-0334_original_1699920478_22340739,10,94
,1,4,1,,OKUMA SALINA 剎那 海水專用紡車捲線器SA6000HA(岸拋/船拋/鐵板釣法適用),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=10845672&mdiv=411412,10,87
,1,4,3,,Zealio 無線車門警示燈2盒組(免安裝磁鐵/貼上即用),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=9434951&str_category_code=4100300103&mdiv=4100300000-bt_2_092_03-bt_2_092_03_e40&ctype=B&sourcePageType=4,10,23
,0,4,5,,LOOKING 錄得清 充電式LED車廂燈(高強度照明 櫥櫃 車廂 USB充電 觸控式 多場景適用),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11126747&recomd_id=hotSale&cid=recitri&oid=BfG&mdiv=&ctype=B,10,22
,0,4,3,,鑽石反光貼警示紙條膠帶(反光射300米可視 汽車門防撞燈光條),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=9697079&cid=recitri&oid=BfG&mdiv=goodsDetail_momoshop-av-&ctype=B&recomd_id=rgc-vdv7_original_1699920530_56501678,10,74
,0,4,4,,一朵花汽車百貨 車門反光條 反光警示貼紙 夜間反光貼 提示車貼 開門警示 車門警示 汽車反光貼紙,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11387716&cid=recitri&oid=BfG&mdiv=goodsDetail_momoshop-av-&ctype=B&recomd_id=rgc-p90m_original_1699920544_3280663,10,29
,1,4,5,,3M強力雙面膠帶25mm(防水泡棉膠/車用雙面膠/無痕雙面膠),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11173595&recomd_id=hotSale&cid=recitri&oid=BfG&mdiv=&ctype=B,10,83
,0,4,4,,CASIO 卡西歐 卡西歐 EDIFICE F1 車隊聯名錶(EQB-1000AT-1A),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=9010802&cid=recitri&oid=BfD&mdiv=category_momoshop-cap_p0-&ctype=B&recomd_id=rgc-f54w_original_1699920649_22339533,5,16
,1,4,2,,KANGOL 買一送一。買錶送馬卡龍包款│英國袋鼠 2023最新優雅晶鑽錶/手錶/腕錶 - KG725/732(多款任選),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11686545&recomd_id=hotSale&cid=recitri&oid=BfG&mdiv=&ctype=B,5,75
,1,4,1,,KANGOL 英國袋鼠│柔光典雅晶鑽錶 / 手錶 / 腕錶 - KG72035-06Z(玫瑰金),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11640993&cid=recitri&oid=BfG&mdiv=goodsDetail_momoshop-av-&ctype=B&recomd_id=rgc-hn5m_original_1699920671_3291701,5,330
,1,4,5,,Chloe’ 蔻依 復古 太陽眼鏡 CE742SA(透明茶色),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=10290930&str_category_code=3102500039&mdiv=3102500000-bt_2_118_01-bt_2_118_01_e13&ctype=B&sourcePageType=4,5,77
,1,4,6,,MEGASOL UV400防眩偏光太陽眼鏡時尚女仕大框矩方框墨鏡(精緻水鑽氣派箭頭鏡架1906-5色選),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=7003323&recomd_id=hotSale&cid=recitri&oid=BfG&mdiv=&ctype=B,5,85
,1,3,4,,MEGASOL 寶麗萊UV400摺疊偏光太陽眼鏡(晶鑽款超值2套MS6214Z-2),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=4062070&cid=recitri&oid=BfG&mdiv=goodsDetail_momoshop-av-&ctype=B&recomd_id=rgc-rsj3_original_1699920759_22344225,5,32
,1,3,3,,Z-POLS 度數族必備 舒適加大包覆型Polarized寶麗來偏光太陽眼鏡(輕量 抗UV400 可包覆度數眼鏡超實用),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=6272175&recomd_id=hotSale&cid=recitri&oid=BfG&mdiv=&ctype=B,5,87
,0,3,6,,MEGASOL UV400防眩偏光太陽眼鏡時尚女仕大框矩方框墨鏡(精緻水鑽氣派箭頭鏡架1906-5色選),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=7003323&recomd_id=hotSale&cid=recitri&oid=BfG&mdiv=&ctype=B,5,45
,1,2,5,,CHANEL 香奈兒 經典雙C LOGO菱格紋絨布肩/斜背包(粉紅色AS4323-PINK-GP),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11717227&Area=search&mdiv=403&oid=2_5&cid=index&kw=CHANEL%E5%8C%85&mdiv=3100100000-bt_2_118_08-bt_2_118_08_e13&ctype=B&sourcePageType=4,5,98
,1,2,2,,CHANEL 香奈兒 經典雙C LOGO菱格紋漆皮拉鍊雙層手提/斜背小圓包(黑色AP2940V-BLK-GP),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=10383354&cid=recitri&oid=BfG&mdiv=goodsDetail_momoshop-av-&ctype=B&recomd_id=rgc-mmht_original_1699920824_5154310,5,76
